Author Name,Author Username,Tweet Crea,ted At,Tweet Text,Likes,Retweets,Replies,Quotes,Impressions,Bookmark Count
Alex Turley,A_Turley,4/9/2024,20:55:10+00:00,Saka should have thought about shooting rather than kicking Neuer 🤷🏻‍♂️ #ChampionsLeague,0,0,0,0,99,0
Shan,ShanAbd,4/9/2024,20:55:10+00:00,2-2 and 3-3 not a bad night of football . #ChampionsLeague,1,0,0,0,42,0
A K S H A Y 🍥𝕏,akshayprbhu,4/9/2024,20:55:08+00:00,"Absolute robbery that

#ARSBAY
#ChampionsLeague",0,0,5,0,233,0
Siyanda Diko(Xaba),syadiko,4/9/2024,20:55:08+00:00,Saka should have score there than hang the leg 🤦🏽🤦🏽 #ARSBAY #ChampionsLeague,1,0,0,0,212,0
Kolawole J Iluyomade,i_amjohnbulla,4/9/2024,20:55:06+00:00,"Only if Arsenal could have shot player's 
Like Madrid players. Who's Bayern
To deal with #ChampionsLeague",0,0,5,0,179,0
Philip Galati IV,philipgalati4,4/9/2024,20:55:05+00:00,"Referee is spot on. Saka stuck his leg out before the initial contact. Had he tried to run around him, he likely would’ve been brought down regardless. But since he initiated it, and stuck out his leg quite far to do so, no penalty is the call 100%.

#ChampionsLeague #ARSBAY",1,0,0,0,389,0
A3,_boldeyez,4/9/2024,20:55:04+00:00,"Never a penalty for me 
#ChampionsLeague",0,0,1,0,57,0
Richie Cornfields,MrCornfields,4/9/2024,20:55:03+00:00,incredible refereeing decision #ChampionsLeague,0,0,0,0,73,0
Big Sophy💛,Horlatayour,4/9/2024,20:55:02+00:00,The Rmadrid Vs Man city match is what El Classico used to be like in the past but so sad Barcelona fell off #ChampionsLeague,0,0,0,0,65,0
Sinatra (Justin),empty_sinatra,4/9/2024,20:55:01+00:00,"Equal-sided affair, we could’ve gotten a winner in the last minute with a pen, but a draw is sufficient enough #ChampionsLeague #ARSBAY",0,0,0,0,233,0
D£MM¥ 🌅🧎🏾‍♂️,Demmyoflagos_,4/9/2024,20:55:00+00:00,"Vinicius and Bellingham, una do this one. 
#ChampionsLeague",0,0,0,0,110,0
Ambati Karthik,AmbatiKarthik7,4/9/2024,20:55:00+00:00,What a game it has been . Nd it's just only the first leg . Best match of the year so far for me 🔥🔥🔥. #ChampionsLeague #RealMadrid,0,0,5,0,94,0
Heung-min dad,MidWestSpur,4/9/2024,20:54:59+00:00,Sake is such a cheat 😂😂😂 what a dirtbag #ChampionsLeague,0,0,0,0,41,0
Matt Baker,MattCJBaker,4/9/2024,20:54:56+00:00,Fantastic refereeing in the #arsenal game. Why don’t you worry about #var when you watch the #ChampionsLeague ? So much better.,0,0,0,0,150,0
Asieme Nneka,nneka_asieme,4/9/2024,20:54:55+00:00,Make I manage the result. #UCL #ChampionsLeague #Madrid,0,0,5,0,58,0
Henry,henry_lee11,4/9/2024,20:54:55+00:00,"Get up Saka, clearly left his foot in #ChampionsLeague",1,0,0,0,84,0
Music Producer🔱🇳🇬,sirdogoobeatz,4/9/2024,20:54:55+00:00,That wasn’t a Penal on Saka  #ChampionsLeague,0,0,0,0,137,0
KingⓂ,MadZz_98,4/9/2024,20:54:55+00:00,That ref is an absolute prick! Dickhead! Absolute dickhead! How is that not a penalty?! #ChampionsLeague #Arsenal,0,0,0,0,85,0
YT: Lonwabo Nkohla,LonwaboNkohla,4/9/2024,20:54:54+00:00,"Hai this ref?! 

Anyway... Arsenal 2-2 Bayern Munich 

#ChampionsLeague",2,0,2,0,292,0
Chinsali Man,therealnjunga,4/9/2024,20:54:54+00:00,"#Arsenal is back and its beautiful to watch ... 

Last time I enjoyed an Arsenal champions league  game this much was Villareal vs Arsenal  #ChampionsLeague  #ARSBAY",1,0,4,0,294,0
Damien Mallon,lemallon,4/9/2024,20:54:54+00:00,In the pressure and atmosphere that is one of the best refereeing decisions you will ever see. Saka purposely kicked the goalies leg and the ref saw it. Unreal.  #ChampionsLeague,6,0,1,0,430,0
alistaircubbon,alistaircubbon,4/9/2024,20:54:54+00:00,"That is a shameful dive from Saka. 
Absolutely atrocious. 
Deserves a yellow. 
#ARSBAY #ChampionsLeague #Afcfcb",1,0,0,0,266,0
Jackson Fyda,jwfyda,4/9/2024,20:54:53+00:00,"As much as I hate to admit it, that wasn’t a pen. Better showing than I thought from Arsenal tonight. Going to have to show up in Germany next week #ChampionsLeague #ARSBAY #UEFAChampionsLeague",0,0,0,0,371,0
author_rauf,rauf_writes1,4/9/2024,20:54:53+00:00,"You’ve been entertained. 
All to play in the Vibrant Etihad Stadium. 

FT: Real Madrid 3:3 Man City. #ChampionsLeague .",1,0,6,0,244,0
Lluís Cortés,Llcortes14,4/9/2024,20:54:53+00:00,"What a match🤯 
.
#UCL #ChampionsLeague",30,1,1,0,2458,0
Dean Cox,cellblock87,4/9/2024,20:54:53+00:00,Arsenal beat Bayern 2-2. The party starts now #Arsenal #Zero #ChampionsLeague,0,0,0,0,248,0
Zain MLG Tahir,Fluke_Shot23,4/9/2024,20:54:53+00:00,NO WY WE JUST GOT ROBBED #ChampionsLeague,0,0,0,0,37,0
Mubaraak,Mubaraak04,4/9/2024,20:54:53+00:00,Onto the next leg friendly reminder this is most of the players first champions league quarter final #afc #coyg #ChampionsLeague,2,1,0,0,71,0
Footybros,Footybros__,4/9/2024,20:54:53+00:00,That’s not a pen #ChampionsLeague,2,1,0,1,41,0
jiggy,Boyo180,4/9/2024,20:54:52+00:00,"Saka’s dive won’t be mentioned by the British media because he’s BLACK 

#ChampionsLeague",0,0,0,0,97,0
cj mcglashan,McglashanCj,4/9/2024,20:54:50+00:00,Welp that's us out we ain't getting anything at Munich #ChampionsLeague,0,0,0,0,40,0
majozi83,majozi831,4/9/2024,20:54:50+00:00,"Champions League

Best Football Competition In The World 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

#ChampionsLeague",0,0,0,0,11,0
Guy in London,guy_in_london,4/9/2024,20:54:49+00:00,"That was exactly the non-penalty that was given against #MUFC and Wan Bissaka on Sunday. Both, never a penalty 

#ChampionsLeague",0,0,0,0,185,0
Dr. Ginger,OneLordGinger,4/9/2024,20:54:49+00:00,Harry Kane is so intriguing. His pass accuracy is astonishing #ChampionsLeague,0,1,0,0,81,0
Joe_Black,100evS,4/9/2024,20:54:49+00:00,"In #ChampionsLeague some things never change! 

Still full with CRIMINALS ! 

#Arsenal",0,0,0,0,78,0
Greg Graber,GregGraber,4/9/2024,20:54:49+00:00,Should have been a penalty.   #COYG #ChampionsLeague,0,0,0,0,161,0
TEASSHER,TEASSHERR,4/9/2024,20:54:48+00:00,"Fin de ce Multiplex #ChampionsLeague 

Real Madrid 🆚 Man City ( 3-3 ) 
Arsenal 🆚 Bayern ( 2-2 ) 

Multiplex de folie !!

#RMAMCI #RealMadridManchesterCity #RealMadridCity #RealMadrid #ARSBAY #ARSFCB",1,0,5,0,1052,0
Chelsea History,CFCHistory1905,4/9/2024,20:54:48+00:00,What a night of football. #ChampionsLeague,1,0,0,0,53,0
Small 👣,Ms_smallsmiley,4/9/2024,20:54:47+00:00,"I hope kaizer Chiefs is taking notes 
#ChampionsLeague",6,0,1,0,425,0
Chief Chief,El_Carpeetan,4/9/2024,20:54:46+00:00,"By EPL standards, that’s a CLEAR pen on Saka sha. Two tricky late calls against Arsenal but we move. #ChampionsLeague",0,0,0,0,116,0
Liz,Lizzi89UTV,4/9/2024,20:54:46+00:00,They moan about foreign players Saka is one of the biggest cheats in football #ARSBAY #ChampionsLeague,0,0,0,0,259,0
ᴄʜʀɪs,Valcamp77,4/9/2024,20:54:45+00:00,Horrendous decision against Saka. Fun game though. #ARSFCB #ChampionsLeague,1,0,0,0,216,0
Hardeep Johal,HJohal03,4/9/2024,20:54:44+00:00,Refs need more praise in the CL. Any English ref would’ve gave that as a penalty for Arsenal. Saka clearly throws himself into to the goalie. Blatant dive. #ChampionsLeague,1,0,1,0,270,0
Sam Curro,samcurr95262813,4/9/2024,20:54:44+00:00,"HOW WAS THAT NOT A PENALTY FOR ARSENAL!!

#ChampionsLeague #ArsenalBayern #ARSBAY",2,0,1,0,372,0
👑 King Pin Dazza 👑,Kingpindazza,4/9/2024,20:54:42+00:00,That was a good decision by the ref called that one perfect. Was never a pen #ARSBAY #ChampionsLeague,0,0,0,0,242,0
Cam | 🇮🇹🇱🇹🇭🇷🇧🇪,cameronclark_98,4/9/2024,20:54:42+00:00,Saka should be yellow carded for that... what a dive #arsenal #ChampionsLeague,0,0,0,0,163,0
Tyler Martin,MrBigSales276,4/9/2024,20:54:40+00:00,Imagine not liking futbol!!! #ChampionsLeague,0,0,0,0,54,0
Husca,ukvm2,4/9/2024,20:54:38+00:00,"We go to the 2nd leg. Arsenal, we gave Bayern Munich a chance this game. But we go to the 2nd leg. #ARSFCB #AFC #ChampionsLeague #UCL",0,0,0,0,232,0
benj_101 |-/,BenWill76952707,4/9/2024,20:54:38+00:00,"That is never a pen sake kicked the keeper. Well in ref 👏👏👏👏

#ChampionsLeague #ARSBAY",2,0,1,0,262,0
Adam Alfi,AdamAlfi,4/9/2024,20:54:38+00:00,"Today was a great advertisement for football! ⚽️

#ChampionsLeague",1,0,0,0,164,0
Fatchu,yofatchu,4/9/2024,20:54:37+00:00,"Shocking, that's a penalty all fucking day. #ChampionsLeague",0,0,0,0,67,0
Ꭺ.,KanyeDre,4/9/2024,20:54:37+00:00,Speechless. #ChampionsLeague,0,0,0,0,105,0
Daniel Brown 🙈🐵🙉🙊,brownsnake76,4/9/2024,20:54:36+00:00,That was David Rayas worst game … 2-2. Guess we will take it. #ChampionsLeague,0,0,0,0,35,0
Derek J. Amaya,DerekAmaya,4/9/2024,20:54:36+00:00,Arsenal did not play up to #ChampionsLeague standards. But you're happy you go to Munich leveled. Shake back and get ready to finish the season strong. #AFC #COYG,1,0,0,0,116,0
🇭🇷ηιηφ🇭🇷,NinoSeVrnuo,4/9/2024,20:54:36+00:00,Let’s all laugh at @Arsenal  😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂#ChampionsLeague,0,0,0,0,97,0
LS 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇵🇸,iamlukesaunders,4/9/2024,20:54:36+00:00,"Saka throwing his right leg at the goalie to win the pen, what a cheat🤮🤮🤮 #ChampionsLeague",0,0,0,0,84,0
MIN. OF ENJOYMENT👑,sanjeez002,4/9/2024,20:54:36+00:00,ROBBED!!!!! #ChampionsLeague #ARSBAY,0,0,1,0,356,0
Ashton Mugabe,AshtonMugabe,4/9/2024,20:54:35+00:00,"I’m hoping in was an intern at UEFA and a legitimate mistake, but whos bright idea was it to schedule these two games at the exact same time? #firetheintern #ChampionsLeague",0,0,0,0,52,0
MOISE KEAN OUR SAVIOR,juvetino96,4/9/2024,20:54:34+00:00,Arsenal got robbed in the last minute 😂 how wasn't that a penalty Saka clearly got fouled by Neuer #ARSBAY #ChampionsLeague,1,0,0,0,382,0
TD,_JTD28,4/9/2024,20:54:34+00:00,"Saka a cheating prick. He stays on his feet, and he has a right chance to win it. #ARSBAY #ChampionsLeague",0,0,0,0,228,0
BasharatMahdi Rizvi,rizvibash786,4/9/2024,20:54:32+00:00,"Oh, wow, really?! VAR didn't think that was apenalty?? 😒😒

@Arsenal 2
@FCBayernEN 2

#ARSBAY #ChampionsLeague #Emirates #COYG",0,0,0,0,94,0
It’s Hïløu♣️🔱,GuyIssola,4/9/2024,20:54:29+00:00,"Question : who is Haaland!!???!!
#ChampionsLeague",0,0,0,0,144,0
Ó-yẹ-Con-Mé Collarwole,OyekanmiCollar,4/9/2024,20:54:29+00:00,"Right decision, Saka did initiate the contact! Bloody Quarter finals games.. #UCL #ChampionsLeague #ARSBAY",2,0,1,0,394,0
Boogz,AFC_Boogz,4/9/2024,20:54:29+00:00,We have been robbed WTF #ARSBAY #ChampionsLeague,0,0,1,0,349,0
Jord,Muldoonyy,4/9/2024,20:54:27+00:00,"Great refereeing, Saka throws his leg at Neuer🤩

#ChampionsLeague",1,0,0,0,238,0
C Willis,cmwillis_,4/9/2024,20:54:26+00:00,"Are you joking me? That should’ve been a penalty 😓 

#COYG #ChampionsLeague",0,0,0,0,77,0
n - imam,PoliticallyWoke,4/9/2024,20:54:25+00:00,Who's going to win this battle between Real Madrid and Manchester City? #RMAMCI #ChampionsLeague,0,0,0,0,539,0
gurjot kandola,kandola_gurjot,4/9/2024,20:54:24+00:00,What? That’s not a penalty? #ChampionsLeague,0,0,0,0,78,0
𝒮𝒾𝓇𝐵𝑜𝒷𝒷𝓎𝒞𝒽𝒶𝓇𝓁𝓉𝓈𝐼𝐼𝐼,AllHailCharlts,4/9/2024,20:54:24+00:00,That’s a penalty!!! #ChampionsLeague #ARSBAY,0,0,0,0,275,0
Neme_d_tailor,TailorNeme,4/9/2024,20:54:24+00:00,"Don’t fade yet.
$BUBBLE @Imaginary_Ones 
$PARAM @ParamLaboratory 
$BLOCK @GetBlockGames 
$COOKIE @Cookie3_com 
 
#RMAMCI #ARSBAY #ChampionsLeague #EclipseSolar2024 #donjazzy",0,0,0,0,493,0
Mario 🤯,MarioCorado10,4/9/2024,20:54:21+00:00,"Real Madrid never miss the opportunity to stress me out. Nothing gets me going like this bruh. 
#ChampionsLeague",0,0,0,0,318,0
Him,javan_reed,4/9/2024,20:54:20+00:00,"That's not a penalty...more like saka kicked the keeper.....he was trying to cheat !!!..Good referring 

#ChampionsLeague #ARSBAY",2,0,0,0,346,0
Jamie Ohara,Mrjamieohara1,4/9/2024,20:54:19+00:00,Big talking points have your say on champions league action live on @talkSPORT 03717223344 #ChampionsLeague,9,2,5,0,9084,1
Just Joshin Ya 🍕💜,PizzaPal94,4/9/2024,20:54:18+00:00,this referee was brutal for both sides #ChampionsLeague #ARSBAY,1,0,0,0,299,0
Leo Oporto,LeoOporto3,4/9/2024,20:54:18+00:00,Can this game just go straight to extra time and pks if needed? Let just settle this here. #ChampionsLeague #RealMadridManchesterCity,0,0,0,0,268,0
BigFudge,xBigFudge_,4/9/2024,20:54:16+00:00,"If that's not a penalty then nothing is.

Absolute disgrace.

#ARSBAY #ChampionsLeague",1,0,1,0,355,0
The Sports Academy,SportsXFeed,4/9/2024,20:54:16+00:00,"Saka trying to win Arsenal a penalty 🤣🤣

These lot can't win without cheating.

The game ends a draw 2 - 2.

#ARSBAY #ChampionsLeague #UCL #FCBayern #AFC",1,0,1,0,506,0
Mr Football oracle,Futballoracle,4/9/2024,20:54:14+00:00,Bukayo Saka needs to change professions. Mans a bigger diver than Tom Daley. #ChampionsLeague,6,1,2,0,316,0
FAVOUR ITUA,SportPaparazzi1,4/9/2024,20:54:12+00:00,"Saka why? You had an opportunity to bury that chance. 

#UCL #ChampionsLeague",0,0,0,0,113,0
ivan spurs!,_yotengoelpoder,4/9/2024,20:54:10+00:00,SAKA REALLY? 🤣🤣🤣🤣🤣🤣🤣🤣 #ChampionsLeague,0,0,0,0,69,0
Jake_PuFc,JakePufc_,4/9/2024,20:54:10+00:00,Nahhhh arsenal have just been robbed clear pen on saka #Afc #ChampionsLeague,0,0,0,0,232,0
🏴adb 🇵🇸,adibdoop,4/9/2024,20:54:09+00:00,No penalty??? That was a fraud #ChampionsLeague #ARSBAY,1,0,0,0,281,0
gregg krupa,greggkrupa,4/9/2024,20:54:09+00:00,"#ChampionsLeague 

@Arsenal 2 @FCBayern 2 (FT)

who said #Bayern could not? 

#ARSBAY",0,0,0,0,434,0
Sahil Sharma,mr_iisshh,4/9/2024,20:54:08+00:00,Did arsenal just dominate Bayern ? #UCL #ChampionsLeague  #munichvsarsenal,0,0,0,0,22,0
Ego ntoor!,valmadu,4/9/2024,20:54:08+00:00,"The best teams across Europe are on display today. 
Thoroughly entertained! #ChampionsLeague",0,1,0,0,52,0
Logando,Logando_5,4/9/2024,20:54:05+00:00,"UFFFFF, tough decision in the penalty area on Saka / Neuer.

Honestly, think the referee got it wrong.

#ARSBAY 
#ChampionsLeague",2,0,0,0,496,0
Chris Cordova,chrisco64_,4/9/2024,20:54:04+00:00,This ref has to have money on the tie! #ChampionsLeague #ARSBAY,1,0,1,0,418,0
Unbearable,Geoff_Anfield,4/9/2024,20:54:04+00:00,"😂😂Foolish people, they are looking for penalty. Pricks. #ChampionsLeague",3,0,1,0,128,0
♛Kgoši Tumedi♛,TumediTrevor,4/9/2024,20:54:04+00:00,"Ladies and Gents, #ChampionsLeague football is totally out of this world. Itʼs the whole movie. Itʼs mind-blowing. Itʼs crazy! #ARSBAY #RMAMCI",1,0,0,0,648,0
Jamezallen_art $BEYOND $MOJO,ArtJamezallen,4/9/2024,20:54:02+00:00,I'm farming $BEYOND because I want that juicy revenue earning token from @PlayGroundCorp. LFG!!! @pikaso #ChampionsLeague,0,0,0,0,41,0
Adetoun #DankeSeb🇳🇬🇩🇪🏳️‍🌈,Adetounyemi,4/9/2024,20:54:02+00:00,"FUCK FUCK THAT'S A PENALTY......WAIT WHAT? GAME IS OVER??? OMDYS THE WHISTLE SAFED US 😭😭😭🙏🏿🙏🏿🙏🏿
#ARSBAY #ChampionsLeague",0,0,0,0,391,0
💭LUWAGBEMIGA,BethelOlujobi,4/9/2024,20:54:00+00:00,Blink and you miss it. #ChampionsLeague,0,0,0,0,50,0
Sam Lawrence,SamLW8,4/9/2024,20:53:59+00:00,That’ll teach you for diving! #ChampionsLeague #ARSBAY,1,0,0,0,461,0
Harry,Harry_Thfc31,4/9/2024,20:53:58+00:00,Wow clear pen for arsenal at the end bad decision by the ref and var #ChampionsLeague #ARSBAY,0,0,0,0,7,0
Hittman,hitman2132001,4/9/2024,20:53:57+00:00,"Why did Saka instigate the contact when he’s still in possession 
#ChampionsLeague",0,0,0,0,122,0
Bhavya Nagpal,bobbob112345,4/9/2024,20:53:56+00:00,"I don’t like saying this, but I’m glad we’re not playing Champions League with the current state of the squad. We’re not even close. #ChampionsLeague #RMAMCI",0,0,0,0,499,0
Dr. Ginger,OneLordGinger,4/9/2024,20:53:55+00:00,Man City will humiliate Madrid again at the Etihad. They've done all but come back #ChampionsLeague,0,0,0,0,184,0
Sanele Gumbi,gumbisanele,4/9/2024,20:53:55+00:00,We live for nights like these in the #ChampionsLeague absolutely top class football #RealMadridManchesterCity #ARSBAY,1,0,0,0,551,0
James Turrell,JamesTuz87,4/9/2024,20:53:55+00:00,This ref in the arsenal game has been very good tbf. 👏 #ChampionsLeague,0,0,0,0,89,0
.,RHCHELS23,4/9/2024,20:53:51+00:00,Saka that is pathetic 🤣🤣 score an open goal nah let’s manufacture contact  for a penalty #ChampionsLeague,0,0,0,0,123,0
jiggy,Boyo180,4/9/2024,20:53:49+00:00,Saka absolutely CHEATING SCUM #ChampionsLeague,0,0,0,0,177,0
❤️‍🔥UpgradePrNumber1 🔌,ManlikeMikeey,4/9/2024,20:53:49+00:00,#ChampionsLeague no be premier league..!!!,1,0,0,0,99,0
Your Fav Analyst 💀$ELS,MusaRoland22,4/9/2024,20:53:49+00:00,"No  Penalty there 
Saka dived unto his leg 
Full time
Arsenal 2-2 Bayern
Nice and interesting second leg ahead
$PARAM
$TRIP
$MOJO
#ChampionsLeague 
#ARSBAY 
#ManCity 
#RealMadrid",0,0,0,0,690,0
Dr_Rich🇨🇲🛫🇺🇸12/7/23🌟15/5/23🌈31/01/24,Iam_Rich_Khrisz,4/9/2024,20:53:42+00:00,"Let them come to England 
#ChampionsLeague",3,0,0,0,269,0
Ibukun,CoadedIBK,4/9/2024,20:53:42+00:00,"That should be a penalty and red card for nauer

#UCL #ARSBAY  #Arsenal #BayernMunich #ChampionsLeague",0,0,0,0,539,0
Jacob Gaynor,JacobGaynor,4/9/2024,20:53:40+00:00,Clear penalty for Arsenal #ChampionsLeague,8,0,3,0,1177,1
R U Mine?,jayZillingworth,4/9/2024,20:53:40+00:00,Absolutely fucking disgusting refereeing #ChampionsLeague #ARSBAY,0,0,0,0,409,0
Stuart Mcguire,stumcguire1981,4/9/2024,20:53:40+00:00,"Haaland hardly kicked the ball 😂 same most games as well 😭

#RealMadridManchesterCity 
#ChampionsLeague",0,0,0,0,605,0
Kojo Qobo,kwadwokwadw0,4/9/2024,20:53:39+00:00,"Arsenal have been robbed at home. How’s that not a penalty? 
#ChampionsLeague",0,0,0,0,139,0
Faizii_44,DrFaizi4402,4/9/2024,20:53:38+00:00,"Win probability
Arsenal                Draw         Bayern
6%                           92%             2%

#ChampionsLeague #ARSBAY",1,0,0,0,622,0
Ron Bob,ronbob224,4/9/2024,20:53:35+00:00,ARSENAL JUST GOT ROBBED!!!! PEN CLEAR AS DAY! #ChampionsLeague,2,0,2,0,345,0
BEACON,Beaconcook,4/9/2024,20:53:33+00:00,"Real Madrid is the Dream team Man United fans wish they had ....
#RMAMCI #ARSBAY #ChampionsLeague #UCL",0,0,0,0,871,0
iKnowAGuy,ThorbaOfficial,4/9/2024,20:53:33+00:00,"Premier League Is Not UEFA.

Tomorrow’s Game Feels Like
Europa 😂

#ChampionsLeague",0,0,0,0,85,0
Ciarán,ciaran_milward,4/9/2024,20:53:32+00:00,How the fuck is that not a pen #ChampionsLeague,0,0,0,0,71,0
The Duke of Eccleston 🇿🇦🇱🇸,TsebangM,4/9/2024,20:53:31+00:00,It's tiki-taka against Europe tonight. 🔥🔥#ARSBAY #RMAMCI #ChampionsLeague,0,0,0,0,818,0
NavCricket,NavCricket18,4/9/2024,20:53:30+00:00,"#Arsenal and #BayrenMunich held a 2 - 2 draw in the Quarter final of #ChampionsLeague first lag.
#ChampionsLeague #UCL
#UEFAChampionsLeague 
#EclipseSolar2024 #EidMubarak #LovelyRunner #bbrightvc",2,0,0,0,209,0
I am HIM,_Zac0,4/9/2024,20:53:30+00:00,"Do this games really have to end
#ChampionsLeague",0,0,0,0,64,0
Jazz,JazzAntics,4/9/2024,20:53:29+00:00,"*me checking the #RealMadrid VS #ManCity score*

WTAFUCK!!!

#ChampionsLeague",0,0,1,0,173,0
NL11,NorthLondon11,4/9/2024,20:53:26+00:00,Lucky to draw. Unlucky perhaps to not win after such a dominant start. Regardless it was a disappointing performance to be honest and one that will unfortunately lead to countless questions we’re all sick of hearing. #Arsenal #ChampionsLeague,1,0,0,0,228,0
Bilal Khalid,bilalkhalidkz_,4/9/2024,20:53:23+00:00,"If you don’t build your dream, someone else will hire you to help them build theirs.”
Dhirubhai Ambani, entrepreneur

#Eclipse2024 #هلال_شوال #عيد_الفطر_المبارك #الهلال_النصر_كاس_السوبر #ChampionsLeague #EclipseSolar2024 #LovelyRunner #bbrightvc #EidMubarak",0,0,0,0,88,0
Daniel Morrison,YNWAwithJesus,4/9/2024,20:53:21+00:00,"""I hope City and Arsenal both win,"" said no Liverpool fan ever...except today. #ChampionsLeague",0,0,0,0,610,0
Adil ,adb_official82,4/9/2024,20:53:21+00:00,"High performance football. This could easily have been a Final. You can enjoy this so much and this game is so beautiful
 #ChampionsLeague #RMAMCI #RealMadrid #ManCity #manchestercity #bluemoon #Bernabeu #UEFAChampionsLeague",2,1,0,1,625,0
AnyFoot,AnyFoot_,4/9/2024,20:53:19+00:00,"🚨🏁 FULL TIME

All to be played for in the second leg

⚔️ Arsenal 2-2 Bayern Munich

🏟️ Emirates Stadium

🏆 Champions League QF 1st Leg

#UCL
#ARSFCB #AFCFCB 
#ArsenalFC #FCBayern
#ChampionsLeague",0,0,0,0,356,0
Humanity🇮🇳🇬🇧,india__humanity,4/9/2024,20:53:17+00:00,"#Arsenal and #BayrenMunich held a 2 - 2 draw in the Quarter final of #ChampionsLeague first lag.
#ChampionsLeague #UCL
#UEFAChampionsLeague 
#EclipseSolar2024 #EidMubarak #LovelyRunner #bbrightvc",2,0,0,0,195,0
JennaE,jennaelias21,4/9/2024,20:53:17+00:00,Trump is not the worst case scenario. Genocide IS the worst case scenario. #EidMubarak #FreePalenstine #bbrightvc #ChampionsLeague #Eclipse2024 #LovelyRunner #tuesdayvibe #EndTheGenocide,1,0,0,0,121,0
Huncho🦈 | $BLOCK | $BUBBLE | $BEYOND,_Phran6is,4/9/2024,20:53:14+00:00,"Unlike Haaland, I don't think Mbappe can ever be a passenger in a game... especially in a game as huge as this. Another reason why Mbappe will always be the better player.

#RMCity #RMAMCI #UCL #ChampionsLeague",0,0,0,0,92,0
Ez,Ericboland18,4/9/2024,20:53:08+00:00,Haaland has been missing this whole game and I love it😂😂😂 #RMCity #ChampionsLeague,0,0,0,0,446,0
Roman,Romanalexandrrr,4/9/2024,20:53:08+00:00,WOWWWWWW THAT LOOKS LIKE A PENALTY REF. #Saka #Arsenal #BayernMunich #ChampionsLeague,0,0,0,0,209,0
KingTumzy.eth,Tumzy9,4/9/2024,20:53:07+00:00,Mad mad goals today ngl🔥🔥 #ChampionsLeague,0,0,1,0,92,0
AFC_Matty,afc_matty98,4/9/2024,20:53:06+00:00,"FT: AFC 2-2 FCBM

An absorbing game of football ends level, but you can't help but feel Bayern will be the happier of the 2 sides. There's a lot of work to do in Munich should Arsenal make it to the semi finals.

#Arsenal #AFC #COYG #Gunners #UCL #ChampionsLeague #ARSBAY",2,0,0,0,663,0
Ud,UTD_ud,4/9/2024,20:53:06+00:00,"Now, was that a penalty to Arsenal? 🧐 

#ARSBAY #ChampionsLeague",0,0,0,0,677,0
︎ S͎ønnÿ,SonnyxDigital,4/9/2024,20:53:00+00:00,THATS A FUCKING PEN #ChampionsLeague,0,0,0,0,92,0
#WashedChronicles,_jmoye,4/9/2024,20:52:59+00:00,wtf Arsenal is getting cheated #ChampionsLeague,0,0,0,0,220,0
Nothing But Sports,NBSCENTRAL,4/9/2024,20:52:52+00:00,Both #ChampionsLeague games living up to the hype,1,0,0,0,413,0
Tejaswi Shrivastava,trulytazz,4/9/2024,20:52:47+00:00,"What an incredible night of #ChampionsLeague! Best possible showcase of attacking football. Can't wait for the 2nd leg. Also, COYG! #Arsenal #Bayern #RealMadrid #ManCity",0,0,0,0,338,1
me,Gbongz_,4/9/2024,20:52:45+00:00,How the hell is Haaland playing 80+ Min in the this game?! #ChampionsLeague #R,1,0,0,0,278,0
Onnia🌹,onniaa_,4/9/2024,20:52:45+00:00,"Real Madrid though🔥. You have to give it to the OG team. 
Massive respect to City for keeping up🙌 Didn’t expect less. My team for life🩵🩵 #ChampionsLeague #MCIRMA",1,1,5,0,484,0
Aztec DH Analytics,AztecDH,4/9/2024,20:52:45+00:00,"RM 3 - 3 MCity / Ars 2 - 2 FCB

10 goals hadn't been seen in the same day, in first leg matches of the quarter-finals being played, since April 5, 2011: Madrid 4-0 Tottenham and Inter 2-5 Schalke.

#ChampionsLeague",0,0,0,0,103,0
Mark Roberts 💙❤️,MarkRobertsTalk,4/9/2024,20:52:42+00:00,"Saka could’ve scored but decided to fall 😭😭

#ARSBAY #ChampionsLeague",0,0,0,0,845,0
Jairam,Jairam__SR3,4/9/2024,20:52:40+00:00,"This is unbelievable!!! ⚽🔥
What a match #RMAMCI 
UCL nights ✨

#ChampionsLeague",0,0,0,0,375,0
💫R.L.S✨,lilmzzr,4/9/2024,20:52:36+00:00,These two games tho!!! Just incredible!!! #ChampionsLeague 🔥 🥵,1,0,1,0,40,0
Kamal khan,Pukht0onYam,4/9/2024,20:52:34+00:00,"03' R. Madrid 0-1 M. City
11' R. Madrid 1-1 M. City 
14' R. Madrid 2-1 M. City
75' R. Madrid 2-2 M. City
77' R. Madrid 2-3 M. City
90' R. Madrid 3-3 M. City

12 Arsenal 1-0 Bayern
18 Arsenal 1-1 Bayern
31 Arsenal 1-2 Bayern
75’ Arsenal 2-2 Bayern
#ARSBAY #RMAMCI #ChampionsLeague",3,0,0,0,811,0
